,,,,,,,,Shooting Star. Golden Cross Strategy Results,,,,,,,,,,,
,Shortlist,Tickers Traded,Entry Point Price,Exit Point Price,Shares Traded,Earnings ($),Earnings (%),Exit Strategy (Loss %),Exit Strategy (Win %),Exit Strategy (Time),Shooting Star,Death Cross,Golden Cross,Trading Period,Trading Start Date,Trading End Date,Trading Intervals,Account Value,Number of Stocks Traded,Profit (%),Annual Return (%),Mean Annual Return (%),Profit ($),Win Rate
0,QCOM,QCOM,56.439998626708984,56.2599983215332,177,-0.18000030517578125,-0.3189232982911521,15.000000000000002,5.099999999999993,55.0,1.0,0.0,1.0,572.0,2019-01-02,2021-04-09,1d,24080.967573165894,139.0,140.80967573165896,55.386885013580326,84.71988346099855,14080.967573165894,23.741007194244602
1,SNE,SNE,49.099998474121094,48.880001068115234,203,-0.21999740600585938,-0.4480599039566414,,,,,,,,,,,,,,114.05288190841677,,,
2,KO,KO,47.150001525878906,46.88999938964844,210,-0.26000213623046875,-0.5514361141383275,,,,,,,,,,,,,,,,,
3,TTWO,TTWO,105.93000030517578,105.13999938964844,93,-0.7900009155273438,-0.7457763742579202,,,,,,,,,,,,,,,,,
4,MSFT,MSFT,105.68000030517578,104.87999725341797,92,-0.8000030517578125,-0.7570051565552763,,,,,,,,,,,,,,,,,
5,T,T,29.3700008392334,30.950000762939453,331,1.5799999237060547,5.379638674015425,,,,,,,,,,,,,,,,,
6,MCD,MCD,182.61000061035156,182.1300048828125,56,-0.4799957275390625,-0.262852924776702,,,,,,,,,,,,,,,,,
7,AAPL,AAPL,43.962501525878906,43.66749954223633,232,-0.2950019836425781,-0.6710309318247567,,,,,,,,,,,,,,,,,
8,CSCO,CSCO,51.290000915527344,50.720001220703125,197,-0.5699996948242188,-1.1113271293618932,,,,,,,,,,,,,,,,,
9,JNJ,QCOM,54.349998474121094,57.16999816894531,184,2.8199996948242188,5.188592040470746,,,,,,,,,,,,,,,,,
10,AMD,KO,45.529998779296875,45.529998779296875,231,0.0,0.0,,,,,,,,,,,,,,,,,
11,TXN,JNJ,136.91000366210938,136.91000366210938,77,0.0,0.0,,,,,,,,,,,,,,,,,
12,PEP,AAPL,46.6974983215332,49.11249923706055,226,2.4150009155273438,5.171585207625,,,,,,,,,,,,,,,,,
13,,AAPL,50.025001525878906,49.66999816894531,221,-0.35500335693359375,-0.7096518662771927,,,,,,,,,,,,,,,,,
14,,AAPL,49.73749923706055,49.64500045776367,221,-0.092498779296875,-0.18597392453529718,,,,,,,,,,,,,,,,,
15,,AAPL,49.8125,52.470001220703125,220,2.657501220703125,5.335008724121707,,,,,,,,,,,,,,,,,
16,,AAPL,52.287498474121094,51.0724983215332,221,-1.2150001525878906,-2.3236914904032684,,,,,,,,,,,,,,,,,
17,,AAPL,50.71500015258789,50.474998474121094,223,-0.24000167846679688,-0.473236079551801,,,,,,,,,,,,,,,,,
18,,AAPL,50.18000030517578,49.35499954223633,224,-0.8250007629394531,-1.6440828177004991,,,,,,,,,,,,,,,,,
19,,AAPL,46.43000030517578,45.880001068115234,238,-0.5499992370605469,-1.184577285043084,,,,,,,,,,,,,,,,,
20,,AAPL,46.650001525878906,46.165000915527344,234,-0.4850006103515625,-1.0396582947216202,,,,,,,,,,,,,,,,,
21,,AAPL,44.915000915527344,44.72999954223633,241,-0.18500137329101562,-0.4118921730380277,,,,,,,,,,,,,,,,,
22,,AAPL,44.345001220703125,44.057498931884766,243,-0.2875022888183594,-0.6483307721370287,,,,,,,,,,,,,,,,,
23,,AAPL,43.32500076293945,46.06999969482422,247,2.7449989318847656,6.33583123726765,,,,,,,,,,,,,,,,,
24,,QCOM,67.58999633789062,71.58000183105469,168,3.9900054931640625,5.903248571308599,,,,,,,,,,,,,,,,,
25,,QCOM,69.58999633789062,68.3499984741211,173,-1.2399978637695312,-1.7818622345498998,,,,,,,,,,,,,,,,,
26,,AAPL,48.47249984741211,51.022499084472656,244,2.549999237060547,5.260713280907233,,,,,,,,,,,,,,,,,
27,,AAPL,51.125,51.01250076293945,244,-0.11249923706054688,-0.2200474074533924,,,,,,,,,,,,,,,,,
28,,AAPL,51.415000915527344,50.912498474121094,242,-0.50250244140625,-0.9773459738566184,,,,,,,,,,,,,,,,,
29,,AAPL,52.209999084472656,51.91749954223633,236,-0.2924995422363281,-0.5602366354442592,,,,,,,,,,,,,,,,,
30,,AAPL,51.755001068115234,51.38249969482422,236,-0.3725013732910156,-0.7197398620488157,,,,,,,,,,,,,,,,,
31,,AAPL,48.334999084472656,50.8650016784668,251,2.5300025939941406,5.234307731283043,,,,,,,,,,,,,,,,,
32,,AAPL,51.625,51.46500015258789,248,-0.15999984741210938,-0.3099270652050545,,,,,,,,,,,,,,,,,
33,,AAPL,51.040000915527344,51.025001525878906,250,-0.0149993896484375,-0.029387518376541404,,,,,,,,,,,,,,,,,
34,,AAPL,52.252498626708984,51.60749816894531,244,-0.6450004577636719,-1.2343916075124843,,,,,,,,,,,,,,,,,
35,,AAPL,52.29750061035156,56.20000076293945,241,3.9025001525878906,7.46211598459343,,,,,,,,,,,,,,,,,
36,,AAPL,54.6875,54.432498931884766,247,-0.2550010681152344,-0.4662876674107143,,,,,,,,,,,,,,,,,
37,,AAPL,55.17499923706055,54.73749923706055,244,-0.4375,-0.7929315922964894,,,,,,,,,,,,,,,,,
